OrgUnitId,UserId,RoleName,EnrollmentDate,EnrollmentType,RoleId
502890,1221,Student,2015-11-02T05:46:42,Manual,103
703585,1806,Student,1978-10-07T17:24:06,Manual,103
492547,9334,Student,2007-11-22T19:54:43,Manual,103
389536,4045,Student,2016-09-14T11:47:21,Manual,103
506768,1326,Student,1978-09-03T23:15:54,Manual,103
047162,9969,Student,2001-12-09T22:56:02,Manual,103
570403,0929,Student,2024-03-05T01:29:59,Manual,103
620417,5939,Student,1988-10-13T22:51:23,Manual,103
207139,9299,Student,1983-12-30T06:27:07,Manual,103
056090,7466,Student,1971-02-25T12:18:07,Manual,103
532759,8018,Student,2013-09-02T18:47:09,Manual,103
858346,9322,Student,2013-12-22T10:18:16,Manual,103
603702,7185,Student,1975-12-24T15:23:09,Manual,103
866008,3394,Student,1990-03-13T00:11:44,Manual,103
828848,4189,Student,1995-01-18T14:49:07,Manual,103
178118,6075,Student,1980-01-27T07:32:44,Manual,103
463679,4608,Student,2013-09-28T04:47:18,Manual,103
092786,3109,Student,1985-01-01T00:53:15,Manual,103
929086,1598,Student,2019-06-24T11:06:59,Manual,103
942251,6668,Student,2018-05-11T07:01:11,Manual,103
341347,0071,Student,1975-05-16T23:14:14,Manual,103
004689,6114,Student,2009-10-01T21:19:05,Manual,103
181453,0050,Student,2010-10-22T20:06:50,Manual,103
253831,0025,Student,2021-07-22T05:47:21,Manual,103
468543,9475,Student,2019-05-06T12:16:43,Manual,103
133265,6798,Student,2007-12-24T00:43:44,Manual,103
425165,9061,Student,2003-08-09T19:30:09,Manual,103
367590,7167,Student,1993-11-29T20:59:19,Manual,103
085577,1503,Student,1996-07-26T08:55:40,Manual,103
382541,8928,Student,1974-02-09T07:02:11,Manual,103
498444,8903,Student,1979-07-12T20:01:53,Manual,103
036798,0200,Student,2006-06-02T13:42:47,Manual,103
224816,0392,Student,1974-06-17T16:47:13,Manual,103
748010,7167,Student,2009-08-18T10:22:24,Manual,103
378335,9338,Student,1975-07-30T06:36:08,Manual,103
404448,7891,Student,1981-01-20T16:28:36,Manual,103
565694,5778,Student,1973-08-07T04:22:59,Manual,103
898434,5473,Student,1992-08-31T22:15:03,Manual,103
209613,5761,Student,1974-02-16T21:37:46,Manual,103
990202,6108,Student,1987-12-23T22:17:59,Manual,103
183121,4837,Student,1980-07-16T15:45:25,Manual,103
468543,4232,Student,2021-09-09T08:46:51,Manual,103
983860,8849,Student,2008-06-13T16:56:17,Manual,103
280130,4608,Student,1973-10-18T21:03:14,Manual,103
368728,4326,Student,1977-03-07T06:11:51,Manual,103
098737,4583,Student,1978-07-12T04:00:20,Manual,103
197808,5352,Student,1976-02-29T14:31:51,Manual,103
092632,3390,Student,2000-04-28T23:09:18,Manual,103
083564,7705,Student,2017-06-12T14:14:50,Manual,103
613170,3810,Student,2013-05-20T04:35:21,Manual,103
982846,7419,Student,2002-09-19T19:42:52,Manual,103
265334,1390,Student,2018-09-17T04:07:12,Manual,103
543233,6064,Student,1985-12-13T08:22:23,Manual,103
465046,1265,Student,1974-06-20T11:39:13,Manual,103
535859,5425,Student,1977-03-10T20:27:21,Manual,103
715936,5830,Student,2006-08-03T22:42:28,Manual,103
565694,2062,Student,2002-11-25T12:27:09,Manual,103
582914,9101,Student,1995-05-31T10:57:14,Manual,103
322629,3833,Student,1986-06-20T21:26:52,Manual,103
088866,0303,Student,2005-11-19T03:08:31,Manual,103
721796,9928,Student,2015-05-06T00:31:38,Manual,103
039406,8761,Student,1988-08-01T10:57:17,Manual,103
202233,3579,Student,1997-08-16T12:31:24,Manual,103
171991,4696,Student,1977-11-08T21:01:42,Manual,103
740078,0318,Student,1979-03-19T16:54:11,Manual,103
178118,8225,Student,2006-09-21T02:13:49,Manual,103
097869,0530,Student,1990-03-15T17:24:45,Manual,103
324363,6225,Student,1971-08-07T19:55:18,Manual,103
400699,6709,Student,2019-03-16T13:28:25,Manual,103
773054,0481,Student,2012-04-08T18:01:44,Manual,103
417615,8359,Student,2003-07-22T02:42:39,Manual,103
051077,2993,Student,2017-04-28T09:44:14,Manual,103
326797,3595,Student,1980-01-21T16:55:03,Manual,103
966180,6075,Student,2000-10-07T14:59:50,Manual,103
777319,3956,Student,1983-12-06T05:26:53,Manual,103
798094,0765,Student,2004-08-06T13:05:04,Manual,103
592002,5985,Student,2012-01-10T11:57:04,Manual,103
605927,1310,Student,2013-01-06T04:46:25,Manual,103
195031,6548,Student,1989-08-16T15:46:57,Manual,103
330328,2040,Student,1994-11-18T15:56:14,Manual,103
749201,3579,Student,2018-09-01T12:12:04,Manual,103
599282,2378,Student,1978-09-23T06:57:58,Manual,103
721257,7931,Student,2011-01-20T15:04:43,Manual,103
595794,2978,Student,1987-09-16T09:46:30,Manual,103
900847,4637,Student,2004-07-02T05:14:24,Manual,103
637805,1752,Student,1987-05-12T01:06:04,Manual,103
735212,4229,Student,1988-08-14T03:13:59,Manual,103
782542,7734,Student,2002-09-27T00:53:08,Manual,103
790280,9143,Student,1977-12-04T05:42:50,Manual,103
740078,3371,Student,1986-02-03T10:57:13,Manual,103
357736,5916,Student,1977-02-25T09:38:37,Manual,103
550010,6963,Student,2020-11-29T06:50:21,Manual,103
155922,7090,Student,2004-09-12T12:34:43,Manual,103
987122,5473,Student,2019-03-01T12:18:57,Manual,103
429026,9280,Student,1974-05-05T08:26:43,Manual,103
326797,5814,Student,2010-01-20T15:07:26,Manual,103
603702,4211,Student,2005-08-15T00:28:26,Manual,103
457457,6992,Student,2025-04-06T22:04:54,Manual,103
024952,2491,Student,1970-10-21T04:44:59,Manual,103
032248,4779,Student,1982-09-22T03:24:32,Manual,103
261265,2978,Student,1992-04-06T23:20:03,Manual,103
905772,4646,Student,1995-10-19T05:10:00,Manual,103
163506,8933,Student,1999-06-15T23:44:48,Manual,103
971981,2651,Student,2025-06-22T07:47:51,Manual,103
703585,2634,Student,1988-09-06T20:38:49,Manual,103
904017,8761,Student,2010-08-07T09:24:43,Manual,103
895301,3886,Student,2004-04-08T09:09:53,Manual,103
605927,6140,Student,2007-01-23T10:47:59,Manual,103
177642,2732,Student,1985-05-24T17:02:16,Manual,103
120075,6801,Student,2017-06-17T05:03:38,Manual,103
986710,9110,Student,2005-01-15T07:05:49,Manual,103
592002,9550,Student,2014-06-21T19:01:19,Manual,103
512189,1583,Student,2000-01-12T16:40:25,Manual,103
604385,2272,Student,2005-12-06T02:34:16,Manual,103
895301,6313,Student,2023-01-12T14:44:24,Manual,103
740078,6178,Student,2009-02-04T23:18:06,Manual,103
100645,0128,Student,2008-02-05T20:30:45,Manual,103
985504,3736,Student,1974-05-22T20:19:19,Manual,103
969230,1254,Student,1982-07-19T13:06:58,Manual,103
003768,2008,Student,1972-08-24T16:01:21,Manual,103
387022,4229,Student,1997-02-05T14:56:29,Manual,103
203579,9668,Student,2019-12-26T04:05:28,Manual,103
368063,2978,Student,2006-08-10T05:41:39,Manual,103
123732,0303,Student,2000-10-23T19:51:44,Manual,103
644486,1206,Student,1973-08-23T11:42:59,Manual,103
031685,5515,Student,2005-09-28T10:10:18,Manual,103
549775,7391,Student,1976-01-09T02:58:20,Manual,103
516850,3392,Student,1973-02-23T15:58:14,Manual,103
519264,9814,Student,2009-11-18T11:43:25,Manual,103
241266,6396,Student,2008-05-09T05:48:37,Manual,103
317541,5116,Student,2002-12-14T05:27:04,Manual,103
019672,8500,Student,2003-09-10T11:55:53,Manual,103
900847,3803,Student,1979-03-05T21:40:03,Manual,103
236468,0955,Student,1999-09-05T11:44:28,Manual,103
352139,2721,Student,1996-01-27T10:31:31,Manual,103
170439,7563,Student,1986-11-21T17:52:11,Manual,103
703117,3371,Student,1974-12-31T21:35:16,Manual,103
681001,8711,Student,2000-04-28T06:19:18,Manual,103
286757,6548,Student,2025-05-29T13:30:19,Manual,103
063619,1438,Student,2017-05-26T01:11:09,Manual,103
726804,2685,Student,1995-03-18T19:23:28,Manual,103
736913,6846,Student,2011-05-05T23:56:37,Manual,103
207139,7372,Student,1977-03-13T21:28:35,Manual,103
328455,7830,Student,1984-10-04T09:48:36,Manual,103
502890,8664,Student,2006-09-08T17:02:52,Manual,103
291567,1614,Student,1982-07-06T02:48:58,Manual,103
955712,0089,Student,1974-07-13T10:56:01,Manual,103
456433,8478,Student,2022-11-13T19:36:55,Manual,103
145786,8498,Student,1984-10-05T14:03:34,Manual,103
137780,9346,Student,2013-11-23T23:11:55,Manual,103
920034,0610,Student,2004-06-30T04:47:06,Manual,103
049095,2061,Student,1987-05-24T06:09:03,Manual,103
702956,0057,Student,1980-03-12T15:37:57,Manual,103
590842,1875,Student,2014-08-23T07:15:28,Manual,103
510888,7255,Student,1985-08-21T21:36:35,Manual,103
251453,6798,Student,1983-11-07T21:44:43,Manual,103
004854,3036,Student,1981-03-23T15:18:05,Manual,103
368728,7115,Student,1986-11-29T17:52:00,Manual,103
007051,0867,Student,1981-09-02T05:55:24,Manual,103
378335,6801,Student,1979-08-15T12:35:45,Manual,103
827073,5225,Student,1970-05-12T22:52:52,Manual,103
476956,1049,Student,1993-08-20T13:02:50,Manual,103
552938,7829,Student,2010-03-20T13:22:07,Manual,103
112670,1783,Student,2012-01-01T19:50:44,Manual,103
858346,2260,Student,1983-06-09T05:37:25,Manual,103
384890,1646,Student,2005-07-14T17:58:12,Manual,103
901143,5048,Student,2005-01-26T12:41:07,Manual,103
948632,8909,Student,1983-12-01T23:31:09,Manual,103
210214,7529,Student,1982-03-27T07:21:37,Manual,103
791189,6027,Student,1987-11-07T23:42:05,Manual,103
516780,1331,Student,1990-06-18T18:24:30,Manual,103
636005,8903,Student,2017-09-05T11:06:51,Manual,103
769984,2239,Student,2004-04-13T22:36:03,Manual,103
425165,2431,Student,1982-06-09T21:58:43,Manual,103
203097,7350,Student,2000-05-12T23:46:51,Manual,103
203579,2410,Student,2003-09-14T03:48:16,Manual,103
113795,6158,Student,2019-07-12T01:06:31,Manual,103
984051,7419,Student,1977-10-22T05:44:57,Manual,103
365745,6071,Student,1991-05-12T21:20:52,Manual,103
842440,2723,Student,2019-05-10T03:57:04,Manual,103
331526,9365,Student,1993-05-03T12:17:21,Manual,103
642172,8262,Student,2011-03-21T04:08:29,Manual,103
158671,0618,Student,1990-11-08T07:14:36,Manual,103
842025,0536,Student,2007-09-07T10:14:11,Manual,103
985504,2245,Student,1974-07-29T01:36:43,Manual,103
843269,8333,Student,2007-07-24T10:25:01,Manual,103
592685,9546,Student,1984-02-24T18:11:15,Manual,103
550010,2855,Student,1982-11-02T23:39:52,Manual,103
013992,5938,Student,1994-03-03T13:46:24,Manual,103
686793,7259,Student,1992-04-25T17:56:30,Manual,103
905595,9775,Student,2013-11-04T07:56:30,Manual,103
969183,1384,Student,2002-04-11T00:48:35,Manual,103
565694,0450,Student,1998-07-26T16:09:03,Manual,103
446495,4212,Student,2011-12-04T23:31:03,Manual,103
227509,6197,Student,1985-06-19T16:11:55,Manual,103
899131,6781,Student,2004-06-22T00:07:06,Manual,103
989010,1221,Student,1987-02-27T16:21:34,Manual,103
322291,3583,Student,2015-08-16T19:02:35,Manual,103
004729,7185,Student,2021-04-03T03:43:23,Manual,103
031041,3710,Student,1970-03-29T16:28:34,Manual,103
983852,8952,Student,2015-05-05T21:43:58,Manual,103
949901,2161,Student,1988-05-08T06:11:32,Manual,103
803100,9024,Student,2015-09-13T00:10:40,Manual,103
253831,6002,Student,1989-04-01T03:42:31,Manual,103
702956,7483,Student,2013-11-07T20:27:37,Manual,103
322629,2026,Student,1981-04-20T23:14:10,Manual,103
891854,0117,Student,1999-11-30T10:53:33,Manual,103
410581,9772,Student,1993-08-03T04:46:15,Manual,103
582599,7870,Student,1993-04-13T12:26:14,Manual,103
098947,4292,Student,1996-01-26T18:54:49,Manual,103
378679,1556,Student,2021-01-23T13:19:34,Manual,103
303059,2239,Student,1986-05-02T14:38:02,Manual,103
336542,9947,Student,2009-10-06T02:08:24,Manual,103
080303,4637,Student,2015-08-10T19:21:02,Manual,103
280130,5814,Student,1988-08-30T02:01:56,Manual,103
892905,6512,Student,1979-02-25T23:53:30,Manual,103
898636,1254,Student,2022-05-02T02:48:29,Manual,103
359098,1769,Student,2011-07-22T15:45:49,Manual,103
892905,3579,Student,1970-04-14T11:02:54,Manual,103
405880,6877,Student,1996-06-24T12:48:46,Manual,103
748010,0080,Student,2008-06-05T14:52:33,Manual,103
714740,9591,Student,2000-01-26T06:51:33,Manual,103
791189,3392,Student,2025-05-18T09:25:37,Manual,103
756937,5974,Student,2014-10-22T06:20:14,Manual,103
413024,7829,Student,1988-07-02T03:12:28,Manual,103
949901,2026,Student,1990-12-27T17:32:35,Manual,103
302719,5938,Student,1973-02-22T11:28:04,Manual,103
523331,5320,Student,1974-01-15T06:46:09,Manual,103
966180,2907,Student,2016-08-25T03:54:13,Manual,103
701878,7420,Student,1970-08-23T08:07:17,Manual,103
634725,7891,Student,1970-08-20T20:39:06,Manual,103
046227,6513,Student,1997-06-07T21:13:12,Manual,103
252449,3884,Student,1990-04-12T13:44:05,Manual,103
658942,3817,Student,1973-02-06T06:31:44,Manual,103
518520,5048,Student,2024-10-29T00:59:52,Manual,103
158512,6156,Student,2018-12-04T03:28:16,Manual,103
827159,5134,Student,2024-10-26T11:42:32,Manual,103
030419,8660,Student,1983-08-21T07:59:06,Manual,103
753155,0373,Student,2024-04-21T14:52:38,Manual,103
833636,9731,Student,1993-02-23T02:57:03,Manual,103
039406,6234,Student,1997-11-25T01:37:00,Manual,103
643643,4388,Student,1988-09-25T16:04:29,Manual,103
467643,8917,Student,1989-05-17T18:34:11,Manual,103
868662,0234,Student,1970-10-07T04:13:59,Manual,103
552938,4433,Student,2000-03-11T06:04:58,Manual,103
658821,5814,Student,1982-03-23T01:21:17,Manual,103
942251,5761,Student,2014-05-05T20:36:41,Manual,103
553941,0835,Student,1974-08-27T16:40:23,Manual,103
085577,5612,Student,2025-03-16T13:17:12,Manual,103
667431,6513,Student,2017-01-29T00:43:52,Manual,103
403617,6042,Student,2002-05-09T20:39:58,Manual,103
337346,7378,Student,1988-02-24T17:22:43,Manual,103
703297,8928,Student,2018-01-18T23:21:07,Manual,103
560833,1655,Student,1973-06-10T15:08:10,Manual,103
197808,5521,Student,2007-06-27T09:10:39,Manual,103
984051,4319,Student,1997-10-10T23:39:09,Manual,103
969183,9331,Student,2009-01-05T07:20:31,Manual,103
658364,6614,Student,2020-10-30T17:05:35,Manual,103
465934,3213,Student,1988-01-31T11:12:24,Manual,103
116814,8285,Student,2011-12-01T21:28:25,Manual,103
167808,6932,Student,2008-06-05T01:34:06,Manual,103
541094,3794,Student,1989-02-11T01:08:57,Manual,103
634973,6932,Student,2007-02-16T04:53:52,Manual,103
094767,6228,Student,1988-03-01T02:07:10,Manual,103
768371,8113,Student,2003-04-03T14:05:41,Manual,103
253333,2725,Student,1978-07-29T06:25:02,Manual,103
330328,9038,Student,2004-09-27T05:54:19,Manual,103
063619,1871,Student,1987-01-12T23:27:17,Manual,103
725705,1783,Student,1975-03-01T01:48:06,Manual,103
062821,5800,Student,1983-12-11T20:19:46,Manual,103
088866,6540,Student,1998-10-30T02:35:53,Manual,103
465042,5275,Student,2004-08-06T07:50:54,Manual,103
067589,5769,Student,1972-03-08T04:32:06,Manual,103
524819,6699,Student,2025-03-13T19:23:02,Manual,103
208918,2434,Student,1970-05-30T22:40:20,Manual,103
944659,5051,Student,2012-10-11T03:15:51,Manual,103
448928,9982,Student,1973-02-15T09:38:12,Manual,103
557442,1461,Student,1991-01-23T19:27:40,Manual,103
021221,9772,Student,1970-08-22T22:42:44,Manual,103
574756,1326,Student,2006-08-11T19:42:26,Manual,103
763201,8296,Student,1986-11-12T10:53:01,Manual,103
094767,6032,Student,1990-05-04T21:35:08,Manual,103
658364,9346,Student,2020-01-25T21:16:32,Manual,103
492547,3496,Student,2005-04-26T15:19:22,Manual,103
167691,7209,Student,2012-09-16T11:21:07,Manual,103
245633,5275,Student,2010-12-01T22:12:42,Manual,103
317541,4827,Student,2025-01-31T19:21:15,Manual,103
920034,8858,Student,2025-05-08T20:59:48,Manual,103
381010,4452,Student,2010-06-20T14:48:05,Manual,103
237136,3628,Student,2003-04-11T18:44:16,Manual,103
078274,0427,Student,1975-09-14T08:52:49,Manual,103
296813,0388,Student,2006-05-20T11:20:50,Manual,103
922829,4590,Student,2023-09-16T18:31:26,Manual,103
921274,2834,Student,1989-08-10T20:25:14,Manual,103
676001,1438,Student,2024-01-17T06:04:28,Manual,103
929086,4966,Student,1975-06-27T09:16:29,Manual,103
277042,7728,Student,1986-03-04T21:22:09,Manual,103
444176,5320,Student,1985-09-19T14:33:24,Manual,103
617162,0373,Student,1977-08-21T17:38:27,Manual,103
546284,2458,Student,1988-10-18T23:11:15,Manual,103
007414,4957,Student,1989-12-21T03:23:55,Manual,103
714740,3716,Student,1977-09-13T08:33:26,Manual,103
391413,0003,Student,1998-10-21T14:08:10,Manual,103
384784,0955,Student,1992-07-02T20:39:10,Manual,103
097869,0025,Student,1986-08-30T18:53:33,Manual,103
315349,1326,Student,1991-04-21T16:23:45,Manual,103
675891,3168,Student,1990-01-30T08:55:48,Manual,103
077425,6197,Student,1991-10-20T18:05:11,Manual,103
827624,8915,Student,1973-03-31T15:26:24,Manual,103
900847,3939,Student,2018-03-01T04:10:21,Manual,103
785031,6239,Student,2008-08-29T03:21:57,Manual,103
671116,1711,Student,1985-03-12T21:29:37,Manual,103
265123,6396,Student,1991-01-07T10:06:10,Manual,103
713413,0878,Student,2000-06-29T06:16:46,Manual,103
758212,8711,Student,1994-03-05T06:43:24,Manual,103
245633,3779,Student,1973-03-17T01:06:11,Manual,103
192522,7344,Student,1993-12-18T19:59:25,Manual,103
306221,0607,Student,1993-03-31T13:31:32,Manual,103
839792,0342,Student,1979-07-20T07:32:42,Manual,103
634725,5352,Student,1988-02-01T16:58:53,Manual,103
387022,2336,Student,2010-07-09T00:23:01,Manual,103
604385,1844,Student,1999-02-14T23:48:22,Manual,103
516780,8527,Student,2002-09-14T14:02:06,Manual,103
865931,8039,Student,2012-04-28T07:38:41,Manual,103
774671,9331,Student,1973-11-11T02:59:58,Manual,103
878679,1212,Student,1992-10-24T02:45:32,Manual,103
378689,8560,Student,2008-05-26T22:24:05,Manual,103
468543,3496,Student,1980-07-31T15:42:12,Manual,103
616994,2442,Student,2019-06-21T04:05:50,Manual,103
302386,0427,Student,2023-11-30T07:26:37,Manual,103
838578,0271,Student,1994-01-12T06:25:25,Manual,103
859849,9566,Student,1995-02-15T05:10:30,Manual,103
753193,9458,Student,1971-09-18T06:42:07,Manual,103
286266,3520,Student,1996-02-11T02:55:44,Manual,103
183121,9233,Student,1982-12-05T16:50:08,Manual,103
902379,6127,Student,2002-12-18T03:11:14,Manual,103
846561,0226,Student,2003-08-16T17:27:47,Manual,103
306221,6614,Student,1982-11-21T18:56:13,Manual,103
381010,5260,Student,2003-10-01T01:03:23,Manual,103
117751,3036,Student,2012-01-10T06:03:45,Manual,103
685749,0867,Student,2002-09-25T23:10:36,Manual,103
354840,7597,Student,2009-01-01T16:35:27,Manual,103
711457,6108,Student,2019-09-29T04:42:29,Manual,103
213904,6703,Student,1996-02-18T20:29:22,Manual,103
882371,9633,Student,1978-06-12T01:25:13,Manual,103
224542,5048,Student,1984-08-25T03:07:42,Manual,103
480256,1641,Student,1977-08-31T20:01:01,Manual,103
325253,5190,Student,2019-12-20T04:41:09,Manual,103
775878,3426,Student,1999-07-21T07:48:30,Manual,103
942251,7284,Student,2013-10-04T00:21:26,Manual,103
449903,1096,Student,2014-09-15T10:58:41,Manual,103
498719,6548,Student,1973-04-20T03:19:28,Manual,103
050893,1148,Student,2005-12-14T13:39:41,Manual,103
359098,7209,Student,1980-10-21T13:41:05,Manual,103
024952,7838,Student,2011-05-15T08:30:50,Manual,103
250155,3349,Student,2018-12-19T11:46:04,Manual,103
905772,5401,Student,1977-11-18T01:33:57,Manual,103
307614,8660,Student,1970-12-25T03:20:44,Manual,103
915525,9057,Student,2007-11-24T07:09:27,Manual,103
352995,5023,Student,1988-10-08T16:22:11,Manual,103
999617,6513,Student,2017-05-11T07:37:55,Manual,103
365745,8720,Student,1970-09-26T22:15:38,Manual,103
592002,2725,Student,2016-12-11T10:38:53,Manual,103
794988,1593,Student,2005-12-04T01:17:35,Manual,103
920868,5990,Student,2013-02-20T18:11:23,Manual,103
379885,4820,Student,1989-12-12T11:19:14,Manual,103
930946,9712,Student,1990-08-18T06:55:32,Manual,103
827159,8756,Student,2006-05-03T03:38:03,Manual,103
491575,4603,Student,1986-12-04T06:30:43,Manual,103
571222,4971,Student,1977-02-14T19:10:07,Manual,103
983852,3128,Student,2000-01-11T23:28:03,Manual,103
607486,9207,Student,1988-07-20T14:13:12,Manual,103
665571,8690,Student,1983-11-03T00:16:31,Manual,103
906387,1411,Student,2021-08-26T22:38:40,Manual,103
858346,4491,Student,1970-06-14T18:52:15,Manual,103
556032,4637,Student,2015-01-25T23:55:29,Manual,103
207139,5250,Student,2016-04-16T09:01:05,Manual,103
553270,0089,Student,2019-11-29T23:42:20,Manual,103
392255,6569,Student,2006-11-03T09:35:24,Manual,103
416103,2915,Student,1989-01-26T01:17:19,Manual,103
652651,5287,Student,2006-10-07T17:07:47,Manual,103
082104,1915,Student,2017-04-29T09:37:01,Manual,103
071431,3779,Student,2015-06-06T04:55:55,Manual,103
161712,2181,Student,2004-04-02T21:15:34,Manual,103
073399,8720,Student,1990-08-07T18:48:59,Manual,103
906387,9451,Student,2024-05-08T16:38:09,Manual,103
030419,1125,Student,2024-07-23T04:36:58,Manual,103
328986,3263,Student,2009-02-09T22:14:49,Manual,103
471855,7167,Student,1987-04-23T05:50:31,Manual,103
785031,6819,Student,1986-06-29T03:43:00,Manual,103
241432,1614,Student,2017-08-07T13:54:33,Manual,103
876516,5425,Student,2013-06-19T11:32:08,Manual,103
601266,8903,Student,1974-06-22T08:10:53,Manual,103
066839,0817,Student,2000-08-04T21:01:47,Manual,103
620417,5778,Student,1981-12-14T03:40:02,Manual,103
791189,6314,Student,1981-08-25T17:48:55,Manual,103
083564,8761,Student,2010-08-12T16:02:30,Manual,103
905595,8450,Student,1997-04-21T14:38:49,Manual,103
702956,5048,Student,2009-10-29T07:44:03,Manual,103
441760,6508,Student,2000-02-24T19:29:31,Manual,103
715936,4568,Student,1972-11-20T16:37:01,Manual,103
471855,0378,Student,2002-10-18T05:43:13,Manual,103
377187,4959,Student,1994-05-11T04:36:49,Manual,103
328775,9143,Student,1993-11-22T08:34:32,Manual,103
982041,9666,Student,1972-01-04T16:31:59,Manual,103
563311,8825,Student,1984-02-03T04:36:40,Manual,103
423566,9632,Student,2021-12-24T22:50:09,Manual,103
187279,7185,Student,1983-02-13T06:21:36,Manual,103
449903,3939,Student,1999-05-19T17:00:32,Manual,103
557442,7753,Student,2012-11-22T15:28:05,Manual,103
791189,3115,Student,2009-06-29T06:20:05,Manual,103
901143,4637,Student,2008-03-24T01:09:44,Manual,103
608769,6235,Student,1993-02-23T01:42:04,Manual,103
833092,1815,Student,2013-12-27T13:11:02,Manual,103
504430,7377,Student,2008-11-29T20:11:57,Manual,103
106681,3906,Student,1972-04-15T20:15:17,Manual,103
592673,3540,Student,1970-10-24T06:28:20,Manual,103
623304,1161,Student,1974-02-18T23:44:28,Manual,103
169305,1041,Student,1980-06-23T17:26:40,Manual,103
054770,7226,Student,1977-05-20T07:58:49,Manual,103
593279,8296,Student,1979-01-08T01:02:38,Manual,103
167049,5778,Student,1974-07-18T19:30:42,Manual,103
166043,4238,Student,2022-08-02T20:48:30,Manual,103
339512,3755,Student,2013-09-23T03:05:10,Manual,103
465934,3833,Student,1992-09-16T11:40:50,Manual,103
732299,4266,Student,2006-01-25T05:27:20,Manual,103
497057,6234,Student,1984-06-30T10:09:57,Manual,103
066839,3886,Student,2011-02-17T18:34:24,Manual,103
091944,7466,Student,1975-02-27T13:16:10,Manual,103
407642,8767,Student,1994-03-04T21:37:08,Manual,103
501638,0400,Student,2005-07-07T08:12:14,Manual,103
063619,7255,Student,1988-05-01T11:06:58,Manual,103
374871,0050,Student,1995-12-27T10:21:26,Manual,103
709159,2341,Student,1979-10-12T17:38:43,Manual,103
888944,4525,Student,1984-02-23T05:07:07,Manual,103
790280,6984,Student,2017-12-16T18:40:48,Manual,103
299527,3040,Student,1979-10-20T19:24:46,Manual,103
782542,5270,Student,1974-11-08T06:49:40,Manual,103
702341,5515,Student,1972-08-07T03:20:06,Manual,103
385712,6726,Student,2017-01-10T19:11:32,Manual,103
976787,3236,Student,1985-01-15T10:37:13,Manual,103
416103,9331,Student,2015-02-11T01:03:08,Manual,103
125708,3602,Student,1989-04-02T10:51:02,Manual,103
645992,7953,Student,1996-08-17T19:15:29,Manual,103
457457,5759,Student,2015-07-07T06:32:23,Manual,103
266011,9982,Student,2005-11-30T19:22:12,Manual,103
048977,1805,Student,2005-11-28T16:41:05,Manual,103
984839,0133,Student,2008-09-01T01:26:48,Manual,103
604676,8934,Student,1974-05-08T02:33:35,Manual,103
592685,1265,Student,1994-10-25T23:34:06,Manual,103
102840,1907,Student,1971-08-11T22:55:23,Manual,103
749567,9490,Student,1991-05-01T12:33:37,Manual,103
458802,6440,Student,1978-09-08T22:45:06,Manual,103
496179,6316,Student,1973-04-15T13:30:29,Manual,103
833092,4679,Student,1986-10-28T21:04:55,Manual,103
523331,7198,Student,2003-03-29T02:53:35,Manual,103
083755,5260,Student,2003-05-10T11:30:11,Manual,103
745556,4346,Student,2009-12-19T03:47:58,Manual,103
547705,4755,Student,2004-12-18T16:00:44,Manual,103
706141,0817,Student,1986-07-25T03:57:53,Manual,103
115359,1436,Student,1982-02-14T23:53:34,Manual,103
601266,1254,Student,2020-10-29T15:19:27,Manual,103
803100,8858,Student,2022-02-04T02:09:37,Manual,103
089966,5088,Student,1982-11-30T07:01:25,Manual,103
609828,7167,Student,1972-02-04T15:28:35,Manual,103
437734,4820,Student,2003-04-23T23:01:53,Manual,103
365745,5407,Student,2005-04-18T23:51:42,Manual,103
730413,0146,Student,1982-08-14T03:31:59,Manual,103
270271,3641,Student,2003-07-28T01:20:12,Manual,103
078274,6044,Student,1980-12-10T10:03:18,Manual,103
154351,8858,Student,1970-04-29T18:02:13,Manual,103
328566,9490,Student,1976-11-03T07:08:32,Manual,103
328775,3897,Student,2023-12-22T17:16:34,Manual,103
760669,6180,Student,2014-03-18T12:04:09,Manual,103
476956,8804,Student,1981-06-02T08:11:00,Manual,103
013992,7324,Student,2008-03-24T13:40:00,Manual,103
723773,3120,Student,2017-07-25T23:39:44,Manual,103
300504,5827,Student,1975-09-06T07:29:47,Manual,103
034208,6228,Student,1991-07-04T04:19:44,Manual,103
296813,7529,Student,2016-11-22T12:57:29,Manual,103
391413,6956,Student,2025-04-13T21:03:48,Manual,103
028352,6212,Student,1980-06-23T05:13:43,Manual,103
769984,6956,Student,1978-01-03T15:25:23,Manual,103
251911,6499,Student,1979-05-09T20:25:00,Manual,103
702341,3115,Student,1980-07-03T01:49:47,Manual,103
344667,5225,Student,1986-03-10T17:21:02,Manual,103
317119,9683,Student,2015-06-30T17:35:18,Manual,103
022641,7138,Student,1979-03-24T08:06:16,Manual,103
476956,8285,Student,2023-02-22T21:54:25,Manual,103
472772,3297,Student,2007-07-30T18:31:56,Manual,103
553941,9470,Student,2020-09-18T15:52:50,Manual,103
004689,0234,Student,2021-07-13T15:07:15,Manual,103
830936,9280,Student,1988-10-02T09:09:48,Manual,103
325589,8307,Student,2016-08-11T17:30:57,Manual,103
241432,2666,Student,2020-09-22T22:21:28,Manual,103
177012,3803,Student,2014-02-24T01:07:23,Manual,103
774671,9878,Student,2017-06-18T09:08:43,Manual,103
546284,6303,Student,1985-11-24T21:34:56,Manual,103
